Unnamed: 0.1,Unnamed: 0,full_text,Text_English,Polarity,Score
618,618,putus sidang etik majelis hormat mahkamah konsitusi mkmk ubah putus mk batas usia caprescawapres mkmk tuntas periksa duga langgar kode etik baca putus ,Breaking up the Ethics Session of the Council of the Constitutional Court MKMK changed the broken age limit of the MKMK Presidential Candidate Candidate Completion,-0.4,negative
619,619,putus mk sah batal ya sesuai uu milu batas usia capres cawapres putusanmkfinalmengikat ,Breaking up the legitimate cancels according to the Law of the Milu Limit for the Vice Presidential Candidate for the Decision of the Decision,0.0,neutral
620,620,mikuroq rakyat tuntut jelas kait gugat batas usia capres putus mk puuxxi undang curiga duga cacat hukum upaya selundup hukum mundur ketua mk gaung masyarakat,Mikuroq ​​People Demand Clearly the Hooks of the Age of the Candidate for the Candidate to Decide on the MK Puuxxi Invisation of Suspius Allegedly Legal Defective Legal Efforts to Resign,0.1666666666666666,positive
621,621,anwar usman bukti salah putus batas usia caprescawapres marwah ya taruh mundur ketua mk ,"Anwar Usman Evidence of incorrect broken age limit of the Presidential Candidate Marwah, Put the Chairperson of the Constitutional Court",-0.4,negative
622,622,distrust mk mahkamah konstitusi hilang percaya publik putus mk kait syarat batas usia caprescawapres cedera wajah adil muak mundur ketua mk ,Distrust MK Constitutional Court Missing Believe in Public Breaking MK Hook Requirements for the Limits of the Candidate for the Presidential Candidate Injury to the Fair Face Injury,0.1666666666666666,positive
623,623,publik alami krisis percaya mk duga langgar etik janggal putus mk mk tolak gugat batas usia maksimal capres mundur ketua mk ,the natural public crisis believes that the MK is suspected of violating the odd ethical ethics of the MK MK rejects the maximum age limit of the presidential candidate for the chairman of the Constitutional Court,0.0333333333333333,positive
624,624,mundur ketua mk bukti bukti lengkap bukti salah anwar usman langgar hukum konstitusi langgar kode etik pedoman perilaku hakim kait putus batas usia capres cawapres ,withdrew the head of the Constitutional Court Proof of complete evidence of one of Anwar Usman Langgar Constitutional Law Limbang Code of Ethics Code of Code of Judges Disconnected Age Limits of the Presidential Candidates,0.1,positive
625,625,putus mk batas usia calon presiden calon wakil presiden minimal jabat kepala daerah pihak anak muda inkonsistensi logika hukum putus perkara mohon batas usia caprescawapres mundur ketua mk ,Breaking the MK Age Limits of Presidential Candidates for Vice President Candidates at least the head of the regional head of the young person inconsistency in the logic of the law broke up the age limit of the presidential candidate to resign the chairman of the Constitutional Court,-0.0999999999999999,negative
626,626,janggal putus mk kait batas usia capres cawapres tanda tangan mohon kuasa hukum salah fatal mundur ketua mk ,The odd broken mk hooks the age limit of the vice presidential candidate signature asking for a lawyer wrong with the head of the chairman of the Constitutional Court,-0.3555555555555555,negative
627,627,anak muda usia milik peluang kepala daerah asumsi putus mk kait batas usia capres cawapres pihak anak muda asumsi keliru mundur ketua mk ,Young people Age belonging to the opportunity for regional heads Assuming Breaking the Constitutional Court Hooks the age limit of the Vice Presidential Candidates for young people assuming the wrong leadership of the Constitutional Court,-0.0999999999999999,negative
628,628,ketua mkmk anwar usman bukti salah putus batas usia caprescawapres mundur ketua mk ,MKMK Chairperson Anwar Usman Evidence of incorrectly broken age limit of the Presidential Candidate for the MK Chairperson,-0.4,negative
629,629,putus batas usia capres picu polemik netizen ketua mk anwar usman mundur baris suara mundur ketua mk ,Breaking up the age limit for the Polemic Polemic Candidate for the Head of the MK Anwar Usman backwards the votes backward,0.0,neutral
630,630,mahkamah konstitusi hilang percaya publik putus mk kait syarat batas usia caprescawapres cedera wajah adil muak mundur ketua mk ,"The Constitutional Court is lost believes the public is broken, but the age limit requirements for the presidential candidate for the presidential injury to a fair face are fed up with the head of the Constitutional Court",0.0999999999999999,positive
631,631,mkmk tuntut timbang putus aspek adil manfaat putus perkara duga langgar etik putus mk kait batas usia caprescawapres mkmk kembali percaya publik putus out of the ,MKMK Demands Weighing Disconnect Aspects of Fair Benefits of Breaking Cases Also Violation of Ethics Breaking MK MK Hook Age Limits of the Presidential Candidate MKMK MKMK again believes the public breaks out out of the,0.35,positive
632,632,mundur ketua mk polemik duga konflik penting politik dinasti putus ketua mk anwar usman batas usia capres cawapres panas orang pakar singgung undangundang wajib anwar usman undur ,"Resignation Chairperson of the Polemic Constitutional Court suspected that the important conflict of the Dynasty Politics broke the Chairperson of the Constitutional Court Anwar Usman, the age limit of the Vice Presidential Candidate for the experts, the Mandatory Law, Anwar Usman.",0.4,positive
633,633,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie ketua mahkamah konstitusi mk anwar usman bukti salah putus mk perkara nomor puuxx kait batas usia capres cawapres mudurlah ketua mk ,Chairperson of the MKMK Constitutional Court of MKMK Jimly Asshiddiqie Chairman of the Constitutional Court MK Anwar Usman Evidence of the wrong Decretion MK case number Puuxx hooks the age limit of the Mudurlah Presidential Candidate Mudurlah Chairperson of the Constitutional Court,-0.5,negative
634,634,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie ketua mk anwar usman bukti salah kait lapor langgar kode etik pedoman perilaku hakim kait putus batas usia caprescawapres mundur ketua mk paman nya gibran ,Chairperson of the MKMK Constitutional Court of MKMK Jimly Asshiddiqie Chairperson of MK Anwar Usman Evidence of the Salah Reporting the Code of Ethics Code of Code of Conduct of the Candidate for the Candidate for the Presidential Candidate for the Head of the MK Uncle Gibran,0.0,neutral
635,635,paman mk bukti salah putus batas usia capres cawapres ketua mkmk mesti berani pecat paman usman kondisifitas negara marwah konstitusi pecat mundur ketua mk ,Uncle MK Evidence of incorrect broken age limit of the Vice Presidential Candidate Chairperson MKMK must dare,-0.4,negative
636,636,ketua mkmk tegas ketua mk salah kait duga langgar kode etik pedoman perilaku hakim kait putus batas usia caprescawapres mundur ketua mk ,The Chairperson of the MKMK is firm,-0.2,negative
637,637,mundur ketua mk salah ambil putus batas usia capres cawapres penuh janggal ,withdraw the head of the Constitution,0.0,neutral
638,638,mk independen amp bersih kkn janggal janggal uak rusa putus mk kait batas usia capres cawapres hati nurani gadai kuasa mundur ketua mk ,MK Independent AMP Clean KKN strange odor uak deer broken mk hooks the age limit of the vice presidential candidate conscience,-0.0208333333333333,negative
639,639,mk wenang putus batas usia caprescawapres langgar putus mkmk wajib batal putus mk jimlyas,MK Wenang Disconnect Age Limits of the Presidential Candidate for Vice President Langgar Disconnect Mkmk Must Cancel Decrease Mk Jimlyas,0.0,neutral
640,640,jabat gubernur lemhannas andi widjajanto papar hasil riset sikap masyarakat putus mk batas usia caprescawapres presiden jokowi data menujukkan persen kontra putus respons ,Lemhannas Governor's jabat Andi Widjajanto said the results of research on the attitude of the community broke up the age limit of the Presidential Candidate for President Jokowi Data showed the percent and confusing response,-0.3,negative
641,641,tapdk gugat putus mk kait batas usia caprescawapres ,Tapdk Sues Disconnect Mk Hook Limits of the Candidate for President,0.0,neutral
642,642,pakar hukum ugm putus mk batas usia caprescawapres kuat hukum ikat dalil ,UGM Legal Expert Breaks Mk Age Limits of Candidates for Vice President Strong Laws,0.3166666666666666,positive
643,643,jelang putus mkmk gerindra ubah putus mk syarat batas usia caprescawapres ,ahead of breaking up mkmk gerindra changed broken mk mk requirements for the age limit of the presidential candidate,-0.4,negative
644,644,jelang putus mkmk gerindra ubah putus mk syarat batas usia caprescawapres ,ahead of breaking up mkmk gerindra changed broken mk mk requirements for the age limit of the presidential candidate,-0.4,negative
645,645,lembaga survei indonesia lsi rilis survei baru elektabilitas calon presiden capres putus mahkamah konstitusi mk batas usia caprescawapres bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,The Indonesian LSI Survey Institute for the New Survey of the Electability of the Presidential Candidate Candidate for the Constitutional Court of the MK MK Candidate for the Presidential Candidate for the Association of Prabowogibranis Special Prabowogemoy Prabowo Subianto,0.2467532467532467,positive
646,646,alas gerindra mkmk batal putus mk batas usia caprescawapres ,Alas Gerindra Mkmk Cancel Decreased Mk Limits of the Candidate for President,-0.4,negative
647,647,golkar putus mkmk ubah hasil sidang mk batas usia capres putus duga langgar etik anwar usman dkk baca mkmk besok golkar hasil putus mkmk ubah putus mk detikcom,Golkar broke up mkmk changing the results of the trial of the age limit of the presidential candidate suspected alleged ethical ethical usman et al read mkmk tomorrow Golkar results broke up mkmk mkmk broke up mk detikcom,0.1,positive
648,648,partai gerindra nilai putus mahkamah konstitusi officialmkri kait syarat batas usia capres cawapres batal majelis hormat mk mkmk putus mk final ikat ,Gerindra Party Value of Decretion of the Officialmkri Constitutional Court Hook Requirements for the age limit of the Vice Presidential Candidate Cancel Cancel Assembly MK MKMK MK Final MK Tembat,0.0,neutral
649,649,majelis hormat mk nilai langgar etik putus mk batas usia caprescawapres putus mk batal calon prabowo kandas koalisiindonesiamaju prabowo prabowogagal prabowocapresgagal pilpres mk mahkamahkeluarga putusanmk mkmk ,The Council of Respect MK The value of ethical ethics langgar mk age limit of the presidential candidate president broke the mk mk cancel the candidate Prabowo foundered the Indonesian Coalition PrabowoGal PrabowoGal Prabowocapresgagal MK Pilpres,0.2,positive
650,650,majelis hormat mk nilai langgar etik putus mk batas usia caprescawapres putus mk batal calon prabowo kandas koalisiindonesiamaju prabowo prabowogagal prabowocapresgagal pilpres mk mahkamahkeluarga putusanmk mkmk ,The Council of Respect MK The value of ethical ethics langgar mk age limit of the presidential candidate president broke the mk mk cancel the candidate Prabowo foundered the Indonesian Coalition PrabowoGal PrabowoGal Prabowocapresgagal MK Pilpres,0.2,positive
651,651,pakar hukum ugm putus mk batas usia caprescawapres kuat hukum ikat dalil jokowi gibran tweet prabowo ,UGM Legal Expert Breaks Mk Age Limits of Candidate Candidates Strong Laws of the Laws of Tempat Jokowi Gibran Tweet Prabowo,0.3166666666666666,positive
652,652,mustahil mkmk anulir putus mk kait batas usia caprescawapres putusanmkfinalmengikat ,it is impossible for mkmk to break up mk hooks the age limit of the presidential candidate of the presidential decision,-0.6666666666666666,negative
653,653,gerindra mkmk batal putus mk batas usia caprescawapres alas ,Gerindra MKMK Cancel Breaking Mk Age Limits of Candidates for Candidates,0.0,neutral
654,654,mahkamah konstitusi rundung prahara putus mk gugat batas usia caprescawapres protes niluh,"The Constitutional Court Rundung Prahara broke up, but the age limit of the presidential candidate protesting niluh",0.0,neutral
655,655,mantan ketua mk i gede dewa palguna sebut mkmk mustahil gugur putus mk kait batas usia caprescawapres laku mkmk hukum hakim nya putusanmkfinalmengikat ,"Former Chairman of the Constitutional Court I Gede Dewa Palguna calling MKMK it is impossible to fall to the broke, but the age limit of the Presidential Candidate for the mkmk mkmk judge is a decision",-0.3333333333333333,negative
656,656,nur albi ya putus mk batas usia capres cawapres ubah sifat final ikat putusanmkfinalmengikat,Nur Albi Ya Disconnect Mk Age Limits of Vice Presidential Candidates Change Final Properties Tie the decision,0.0,neutral
657,657,nur albi putusanmkfinalmengikat putus mk batas usia caprescawapres ubah,Nur Albi Decisionsmkfinal binding with the age limit of the presidential candidate to change,0.0,neutral
658,658,putus mk kait batas usia capres cawapres isu dapat bawono kumoro ,Breaking up MK Hook Limit Limits of Vice Presidential Candidates Issues Can Bawono Kumoro,0.0,neutral
659,659,gara apem titik rusak karir hakim mk sih emang ajak kkn putus batas usia caprescawapres duga kkn anwar usman ancam pidana wajibturunkanjokowi wajibturunkanjokowi,"because of the apem the point of damage to the career of the Court's judge, I have invited the KKN to break up the age limit of the Presidential Candidate.",0.0,neutral
660,660,kasrulsani winnetau rawa ya amat beda langsung turun bawah gelintir orang ngurusi putus mk batas usia capres uu ciptakerja kena langsung masyarakat luas,Kasrulsani WinNetau Swamp is very different directly down under the gentle of people taking care of the breakup of the age limit of the Candidate Law Ciptakeja Law directly affected by the wider community,0.0361111111111111,positive
661,661,      ketua majelis hormat mk prof jimlyas hakim mm salah putus batas usia caprescawapres lepas konsekwensi putus ,      Chairperson of the Council of Respect MK Prof. Jimlyas Hakim MM wrongly broken the age limit of the Presidential Candidate for the Presidential Candidate for the Conflict,-0.4,negative
662,662,bennyharmanid dahsyat tugas jokowi main pusar cawecawenya jokowi attitude sikap kenegarawanannya valid bukti rendah jokowi balik putus mk batas usia caprescawapres ,Bennyharmanid Dahsyat Jokowi's task of playing his navel Jokowi Attitude Attitude his state attitude is valid Low evidence Jokowi broke back the age limit of the Presidential Candidate,0.0,neutral
663,663,gerindra putus mk batas usia caprescawapres batal kompas tv prabowo bangkitbersama,Gerindra broke up the age limit of the Candidate Candidate Cancel Cancel Kompas TV Prabowo Bangkitbersama,0.0,neutral
664,664,gerindra putus mk batas usia caprescawapres batal ,Gerindra broke up the age limit of the Presidential Candidate Cancel,0.0,neutral
665,665,kakekhalal putus mk batas usia capres cawapres batal mundur demokrasi halang anak muda mampu bangun bangsa mari pemuda maju dukung putus mk pemuda duduk tetua negeri,"Grandfather broke up, the age limit of the Vice -Presidential Candidate Candidate Canceled Democracy Halang Young people are able to build the nation.",0.3,positive
666,666,liputandotcom bukti paham sempit demokrasi putus mk batas usia capres cawapres gibran rr kubu jadi kader muda cawapres kader muda kualitas ya hayooo ngaku,"Liputandotcom Proof of the narrow understanding of democracy broke the age limit of the vice presidential candidate Gibran RR Kubu became a young cadre of vice presidential cadres of young quality cadres, huh, hioo, he admitted",0.0,neutral
667,667,felixsgl vwexcellent social analysis jokowi barusan putus mk batas usia capres cawapres jaman andi widjajanto ramai berita,Felixsgl Vwexcellent Social Analysis Jokowi just broke up the age limit of the Vice Presidential Candidate for Andi Widjajanto,0.0333333333333333,positive
668,668,nyimasruminah dennysiregar mjd dukung bodoh tampak vulgar guru janggal kait putus mk kabul jr thd batas usia minimal caprescawapres prof yusril kubu prabowo,Nyimasruminah Dennysiregar MJD Supports Stupid Looks Vulgar Guru Odd Teacher Hooks Mk Kabul Jr to the Minimum Age Limit of the Presidential Candidate Prof. Yusril Kubu Prabowo,-0.5555555555555556,negative
669,669,fakta kait gugat batas usia minimal caprescawapres trump hamas hujan gadis kretek allahu akbar secret service antifa transmart white house undip monumen nasional minggu batal putus mk ,The fact that the hook is the minimum age limit of the Presidential Candidate Trump Hamas Rain Rain Girls Kretek Allahu Akbar Secret Service Antifa Transmart White House Undip National Monument Sunday Cancel Breaking MK,-0.2,negative
670,670,fakta kait gugat batas usia minimal caprescawapres trump hamas hujan gadis kretek allahu akbar secret service antifa transmart white house undip monumen nasional minggu batal putus mk ,The fact that the hook is the minimum age limit of the Presidential Candidate Trump Hamas Rain Rain Girls Kretek Allahu Akbar Secret Service Antifa Transmart White House Undip National Monument Sunday Cancel Breaking MK,-0.2,negative
671,671,paman usman putus batas usia capres cawapres bukti salah gaes sanksi jatuh si paman mk nasib putus batal ya jujur pesimis sih ordebarureborn ,"Uncle Usman broke up the age limit of the vice presidential candidate, evidence of the Salah Gaes Sanctions Falling the Uncle Mk, the fate of broken up, honestly pessimistic",0.0999999999999999,positive
672,672,hasil periksa ketua mk anwar usman bukti salah putus batas usia caprescawapres ,the results of the examination of the head of the MK Anwar Usman Evidence of the wrongdoing the age limit of the Presidential Candidates,0.0,neutral
673,673,ahli hukum tata negara feri amsari nilai putus anwar usman batas usia minimal capres cawapres cacat hukum transmart gigi israel batal putus mk hamas allahu akbar secret service white house gadis kretek antifa malming deres mahfud md retno marsudi hujan ,State Administration Legal Expert Amsari Ferry Value Anwar Usman Minimum Age Limits of Vice Presidential Candidates Legal Legal Transmart Israel Dental Decisions Mk Hamas Akbar Secret Service White House Girl Anti -Malming Kretek Girl Malming Mahfud Md Retno Marsudi Rain,0.04,positive
674,674, gagal ginjal batu ginjal gaksih putus mk kemarin batas usia capres cawapres lo didi kempot lahir mana sih what does infj enfj enfp infp stand for coli kali jam, Kidney Failure Gakstih Kidney Stone broke MK yesterday the age limit of the vice presidential candidate Didi Didi Kempot was born which anyway infj enfp enfp infp stand for coli times time clock,-0.3166666666666667,negative
675,675,kompascom masalah putus mk batas usia capres cawapres wenang mk wenang dpr mk tolak gugat ,Kompascom Problem Breaking Mk Age Limits of Vice Presidential Candidates Wenang Mk Wenang DPR MK MK Refuses,0.0,neutral
676,676,bongkar tuntas motif putus mk batas usia minimal caprescawapres     ordebarureborn ,Disassemble the complete motif for breaking up the minimum age limit of the Presidential Candidates,0.1,positive
677,677,gus raharjo jimlyas masuk akal putus mk kait batas usia caprescawapres batal rujuk uu nomor kuasa hakim opsi batal putusanyakni langsung batal uji ulang kompoisisi hakim beda batal putus mk,Gus Raharjo Jimlyas makes sense to break the time of the age limit of the Candidate for the Presidential Candidate Cancel Cancel Referring to Law Number of Judges The option is canceled the verdict directly cancel the re -testing of the judge's comparison of the different canceled the MK,0.05,positive
678,678,gus raharjo jimlyas bukti anwar usman paman gibran salah putus mk batas usia caprescawapres batal putus mk,Gus Raharjo Jimlyas Evidence Anwar Usman Uncle Gibran Salah Disconnect MK The age limit of the Presidential Candidate Candidate is canceled to break the MK,0.0,neutral
679,679,gus raharjo jimlyas masuk akal putus mk kait batas usia capres cawapres batal rujuk uu kuasa hakim batal putus mk,"Gus Raharjo Jimlyas makes sense to break up, but the age limit of the vice presidential candidate is canceled.",0.0,neutral
680,680,gus raharjo jimlyas ketua mkmk nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim tunjuk integritas mana masyarakat,Gus Raharjo Jimlyas Chairperson of MKMK Reasonable Value Disconnect MK Hook Age Limits of Presidential Candidate Candidates Cancel Refer Act Number of Power of Attorney Judge pointing integrity which community,0.2,positive
681,681,gus raharjo jimlyas lihat integritas nya uji ketua mkmk nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim,Gus Raharjo Jimlyas See the Integrity of the MKMK Chairperson MKMK Reasonable Value Breaking MK MK Hook Age Limits of Presidential Candidates Cancel Cancel Refer Act Number of Power of Attorney,0.2,positive
682,682,gus raharjo jimlyas ketua mkmk prof jimly asshiddiqie masuk akal putus mk kait batas usia capres cawapres batal rujuk uu kuasa hakim batal putus mk,"Gus Raharjo Jimlyas Chairperson MKMK Prof. Jimly Asshiddiqie makes sense to break up, but the age limit of the vice presidential candidate is canceled.",0.0,neutral
683,683,gus raharjo jimlyas nilai masuk akal pandang jimly asshiddiqie perspektif kuat debat publik atur batas usia capres cawapres batal putus mk,Gus Raharjo Jimlyas Reasonable Value Jimly Asshiddiqie Strong Perspective of Public Debate Set the age limit of the vice presidential candidate canceled broke MK,0.2111111111111111,positive
684,684,batal putus mk ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim,Cancel Decision MK Chairperson of the Constitutional Court of MKMK MKMK Jimly Asshiddiqie reasonable Value Breaking MK MK Age Limits of the Presidential Candidate Candidate Cancel Refer Act Number Law Number Judge,0.2,positive
685,685,mkmk baca putus langgar etik hakim mk selasa november lapor desak putus mk batas usia capres cawapres batal putus mkmk harap adil demokrasi kembali percaya masyarakat ,"mkmk read broke out the ethics of the judges of the Constitutional Court Tuesday November reports to break up, the age limit of the vice presidential candidate is canceled to break up, hope that democracy is fair to trust the public",0.35,positive
686,686,putus mk batas usia caprescawapres batal hakim putus mkmk langgar etik ,Breaking up the age limit of the Presidential Candidate Candidates canceled the judges to break up MKMK Langgar Ethics,0.0,neutral
687,687,koalisi masyarakat sipil nilai putus mk batas usia caprescawapres bentuk konkret kkn ,Coalition of Civil Society Disconnect Value Mk Age Limits of Presidential Candidates for KKN Concrete,0.15,positive
688,688,usul hak angket kait putus mahkamah konstitusi mk batas usia caprescawapres kaji fraksi dpr ,proposal for the right of the question questionnaire for the Constitutional Court of the MK MK age limit for the Presidential Candidate for the DPR's faction,0.2857142857142857,positive
689,689,gus raharjo jimlyas batal putus mk undang undang nya putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim,"Gus Raharjo Jimlyas canceled the law of the law to break up, but the age limit of the presidential candidate was canceled the law.",0.0,neutral
690,690,tegas nih kait batas usia capres cawapres langgar etika langgar batal putus mk ,firmly hook the age limit of the vice presidential candidate langgar ethics langgar canceled the MK,-0.2,negative
691,691,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim ,Chairperson of the MKMK Constitutional Court of MKMK Jimly Asshiddiqie reasonable Value Decides MK MK Hook Age Limits of the Presidential Candidate Candidate Cancel Referring to the Law Number Judge,0.2,positive
692,692,gus raharjo jimlyas ketua majelis hormat mahkamah konstitusi mkmk nilai putus mk kait batas usia caprescawapres batal opsi batal putus mk langsung batal uji ulang komposisi hakim beda batal putus mk,Gus Raharjo Jimlyas Chairperson of the Council of the Constitutional Court of MKMK MKMK Decreased MK Hook Age Limits of the Candidate Candidate Cancel Cancel Option Decreased MK directly canceled the re -testing the composition of the judge differently canceled the MK,-0.175,negative
693,693,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim ,Chairperson of the MKMK Constitutional Court of MKMK Jimly Asshiddiqie reasonable Value Decides MK MK Hook Age Limits of the Presidential Candidate Candidate Cancel Referring to the Law Number Judge,0.2,positive
694,694,dewamade teddgus prabowo gibran tweet uu nya alamat gibran gibran sengketa etis proses batas usia capres cawapres otak atik putus mk,Dewamade Teddgus Prabowo Gibran Tweet the Law Address Gibran Gibran Ethical Dispute Process The age limit of the Vice Presidential Candidate Brain Atik Breaks Mk,0.2,positive
695,695,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie benar ketua mahkamah konstitusi mk anwar usman bukti salah putus mk perkara nomor puuxx kait batas usia capres cawapres batal putus mk ,Chairman of the Council of MKMK Constitutional Court Jimly Asshiddiqie True Chairman of the Constitutional Court MK Anwar Usman Evidence of Freight MK MK Case Number Puuxx Hook Age Limits of the Presidential Candidate Candidate Candidates Cancel MK,0.35,positive
696,696,jatayu back m yant jimly putus mk batas usia caprescawapres masuk akal batal gibran ancam,jatayu back m yant jimly broke up the age limit of the presidential candidate to make sense canceled gibran threatening,0.0,neutral
697,697,gus raharjo jimlyas putus mk atur batas usia capres cawapres sesuai undangundang konflik penting batal putus mk kondusivitas suasa politik,"Gus Raharjo Jimlyas broke up, but the age limit of the vice presidential candidate in accordance",0.0,neutral
698,698,ketua mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal batal putus mk ,Chairman of MKMK Jimly Asshiddiqie Rues Value Breaking Mk Mk Hook Age Limits of Candidate Candidate Cancel Cancel Disconnect MK,0.0,neutral
699,699,putus batas usia caprescawapres momentum dpr bahas revisi uu mk ,Breaking up the age limit of the Candidate for the Momentum of the House of Representatives Discusses the Revision of the MK Law,0.0,neutral
700,700,ellenhans alextham wahyurgl islah bahrawi konstitusi uud tugas mk uji uu thd uud dasar putus mk gugat uu batas usia kemaren uud usia caprescawapres batas sjk uu atur batas minimal revisi menjd ,Ellenhans Alextham Wahyurgl islah Bahrawi Constitution of the Constitution of the Constitution of the Constitution of the Constitution of the Basic Constitution to Decide MK MK Successful Limits of the Age Limits of the Candidate of the Presidential Candidate for the Vice President's Limit SJK SJK Law Set the Minimum Revised Limit,0.375,positive
701,701,gus raharjo jimlyas batal putus mk putus atur batas usia capres cawapres kontras nuansa politik independen langgar hukum konstitusi perkara putus mk unsur keluarga undang nya,"Gus Raharjo Jimlyas canceled broke the time to set the age limit of the age of the vice presidential candidate contrast, the independent political nuances",0.0,neutral
702,702,gus raharjo jimlyas cepat batal putus mk langgar hukum konstitusi perkara tangan atur batas usia capres cawapres unsur keluarga dalam,"Gus Raharjo Jimlyas quickly canceled breaking up, but the constitutional law of the hand case set the age limit",0.3333333333333333,positive
703,703,gus raharjo jimlyas ketua mkmk orang jujur mending batal putus mk kait batas usia capres cawapres cepat,Gus Raharjo Jimlyas Chairperson of MKMK Honest People Mending Cancel Disconnect Mk Hook Age Limits of Vice Presidential Candidates Fast,0.4,positive
704,704,bukti anwar usman paman gibran salah putus mk batas usia caprescawapres aneh tuduh sakit gibran nurut pdip batal putus mk ,Proof of Anwar Usman Uncle Gibran Salah Breaks Mk Age Limits of the Candidate for the Candidate for Strange Candidates Allegation of Gibran Nasur Nasur PDIP Cancel Breaking MK,-0.05,negative
705,705,batal putus mk janggal putus mk kait batas usia caprescawapres legal standing mohon gugat tarik masuk pekan dapat hakim mk anggap tuju tolak baca ,Cancel Disconnect Mk Adic Disconnect MK Hook Age Limits of Candidate Candidates Legal Standing Candidates Please Suggerate the Pekan Pekan Can be the MK judge considers the aim of reading,0.2,positive
706,706,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie benar ketua mahkamah konstitusi mk anwar usman bukti salah putus mk perkara nomor puuxx kait batas usia capres cawapres mkmk periksa lapor ,Chairperson of the MKMK Constitutional Court of MKMK Jimly Asshiddiqie is true Chairman of the Constitutional Court MK Anwar Usman Evidence of Freight MK MK Case Number Puuxx Hook Age Limits of MKMK Presidential Candidate Candidates Check Reports,0.35,positive
707,707,demokrasi indonesia gelap janggal putus mk kait batas usia capres cawapres batal putus mk ,Indonesian Democracy Dark Oddly Disconnect MK Hook Age Limits of Vice Presidential Candidates Cancel Breaking MK,-0.1583333333333333,negative
708,708,andi widjajanto sebut angka kontra putus mk batas usia caprescawapres tinggi newsupdate update news text ,Andi Widjajanto Mention the Cons of Disconnect MK MK Age Limit for the Candidate for the Candidate for the Candidate for the Newsupdate News Text Update,0.0,neutral
709,709,cluenya ketua mk anwar usman nyata salah putus batas usia caprescawapres putus mkmk harap pengaruh putus mk daftar caprescawapres dagdigdug nih ordebarureborn ,Cluenya Chairman of MK Anwar Usman Real wrongdoing the age limit of the Candidate for the Presidential Candidate Disconnect MKMK hopes the effect of the breakdown of the Presidential Candidate Dagdigdug Candidate,0.2,positive
710,710,ketua ylbhi muhammad isnur nilai percaya publik mk rusak keluar putus kait batas usia caprescawapres krisis konstitusi akibat salah mk presiden jokowi batal putus mk ,Chairman YLBHI Muhammad Isnur Value of Public Confidence MK Damaged Comes Come Breaking up Hook Age Limits of the Presidential Candidate for the Constitutional Crisis Due to the wrong MK President Jokowi canceled the MK,-0.2083333333333333,negative
711,711,rujuk uu kuasa hakim ps ayat amp nyata ketua mkmk nilai masuk akal putus mk kait batas usia caprescawapres batal anwar usman ngeyel rakyat tuntut batal putus mk ,Referring to the Power of Power of Power of Judges Ps Amp. Real Chairperson of the MKMK MKMK Reasonable Value Breaking MK Hook Age Limits of the Presidential Candidate Candidate Anwar Usman Ngeyel People Demand Cancel Breaking MK,0.2,positive
712,712,batal putus mk masuk akal ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa ,Cancel to Decrease MK Reasonable Chairperson of the Council of the Constitutional Court of MKMK Jimly Asshiddiqie Reasonable Value Breaking MK Hook Age Limits of the Presidential Candidate Cancel Cancel Refer Act Number Law Number,0.2,positive
713,713,gus raharjo jimlyas biar gaduh hasil putus mk batas usia capres cawapres mkmk batal putus mk,Gus Raharjo Jimlyas so that the results of the results of breaking up the age limit of the vice presidential candidate mkmk mkmk canceled broke the mk,0.0,neutral
714,714,batal putus mk ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia usia minimal caprescawapres batal dasar undangundang nomor kuasa hakim ,Cancel Decretion MK Chairperson of the Constitutional Court of MKMK MKMK Jimly Asshiddiqie Reasonable Value Breaking MK MK Hook Age Limit Minimum Age Candidate Candidates Cancel Basic Law Number of Judges,0.1,positive
715,715,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal batal putus mk ,Chairperson of the Council of MKMK Constitutional Court Jimly Asshiddiqie Ruested Value Breaking Mk Mk Hook Age Limits of the Presidential Candidate Cancel Cancel Breaking MK,0.0,neutral
